key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1715644800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 23:00:00,2024-05-13 23:15:00,1715644800,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.345,0.089,1.966
TARABA_DG1_And_DG2_1715645700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 23:15:00,2024-05-13 23:30:00,1715645700,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.336,0.089,1.563
TARABA_DG1_And_DG2_1715646600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 23:30:00,2024-05-13 23:45:00,1715646600,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.344,0.089,1.48
TARABA_DG1_And_DG2_1715647500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 23:45:00,2024-05-14 00:00:00,1715647500,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.346,0.089,1.533
TARABA_DG1_And_DG2_1715648400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 00:00:00,2024-05-14 00:15:00,1715648400,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.341,0.089,1.551
TARABA_DG1_And_DG2_1715649300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 00:15:00,2024-05-14 00:30:00,1715649300,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.362,0.089,1.469
TARABA_DG1_And_DG2_1715650200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 00:30:00,2024-05-14 00:45:00,1715650200,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.344,0.089,1.514
TARABA_DG1_And_DG2_1715651100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 00:45:00,2024-05-14 01:00:00,1715651100,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.353,0.089,1.476
TARABA_DG1_And_DG2_1715652000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 01:00:00,2024-05-14 01:15:00,1715652000,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.379,0.089,1.533
TARABA_DG1_And_DG2_1715652900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 01:15:00,2024-05-14 01:30:00,1715652900,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.368,0.042,1.388
TARABA_DG1_And_DG2_1715653800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 01:30:00,2024-05-14 01:45:00,1715653800,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.299,0.085,1.533
TARABA_DG1_And_DG2_1715654700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 01:45:00,2024-05-14 02:00:00,1715654700,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.366,0.068,1.218
TARABA_DG1_And_DG2_1715655600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 02:00:00,2024-05-14 02:15:00,1715655600,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.252,0.089,1.498
TARABA_DG1_And_DG2_1715656500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 02:15:00,2024-05-14 02:30:00,1715656500,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.367,0.094,1.416
TARABA_DG1_And_DG2_1715657400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 02:30:00,2024-05-14 02:45:00,1715657400,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.343,0.094,1.726
TARABA_DG1_And_DG2_1715658300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 02:45:00,2024-05-14 03:00:00,1715658300,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.357,0.094,1.533
TARABA_DG1_And_DG2_1715659200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 03:00:00,2024-05-14 03:15:00,1715659200,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.376,0.094,1.598
TARABA_DG1_And_DG2_1715660100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 03:15:00,2024-05-14 03:30:00,1715660100,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.389,0.094,1.477
TARABA_DG1_And_DG2_1715661000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 03:30:00,2024-05-14 03:45:00,1715661000,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.382,0.094,1.553
TARABA_DG1_And_DG2_1715661900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 03:45:00,2024-05-14 04:00:00,1715661900,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.39,0.094,1.52
TARABA_DG1_And_DG2_1715662800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 04:00:00,2024-05-14 04:15:00,1715662800,54.05,147.76,0.0,0.0,8979.78,7975.41,-1137.14,-639.81,2.403,0.094,1.464
