2023-05-01 00:00,1682895600,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:01,1682895660,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:02,1682895720,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:03,1682895780,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:04,1682895840,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:05,1682895900,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:06,1682895960,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:07,1682896020,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:08,1682896080,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:09,1682896140,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:10,1682896200,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:11,1682896260,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:12,1682896320,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:13,1682896380,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:14,1682896440,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:15,1682896500,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:16,1682896560,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:17,1682896620,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:18,1682896680,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:19,1682896740,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:20,1682896800,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:21,1682896860,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:22,1682896920,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:23,1682896980,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:24,1682897040,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:25,1682897100,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:26,1682897160,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:27,1682897220,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:28,1682897280,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:29,1682897340,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:30,1682897400,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:31,1682897460,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:32,1682897520,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:33,1682897580,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:34,1682897640,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:35,1682897700,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:36,1682897760,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:37,1682897820,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:38,1682897880,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:39,1682897940,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:40,1682898000,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:41,1682898060,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:42,1682898120,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:43,1682898180,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:44,1682898240,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:45,1682898300,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:46,1682898360,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:47,1682898420,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:48,1682898480,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:49,1682898540,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:50,1682898600,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:51,1682898660,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:52,1682898720,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:53,1682898780,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:54,1682898840,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:55,1682898900,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:56,1682898960,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:57,1682899020,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:58,1682899080,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 00:59,1682899140,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:00,1682899200,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:01,1682899260,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:02,1682899320,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:03,1682899380,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:04,1682899440,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:05,1682899500,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:06,1682899560,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:07,1682899620,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:08,1682899680,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:09,1682899740,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:10,1682899800,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:11,1682899860,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:12,1682899920,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:13,1682899980,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:14,1682900040,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:15,1682900100,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:16,1682900160,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:17,1682900220,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:18,1682900280,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:19,1682900340,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:20,1682900400,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:21,1682900460,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:22,1682900520,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:23,1682900580,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:24,1682900640,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:25,1682900700,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:26,1682900760,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:27,1682900820,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:28,1682900880,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:29,1682900940,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:30,1682901000,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:31,1682901060,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:32,1682901120,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:33,1682901180,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:34,1682901240,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:35,1682901300,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:36,1682901360,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:37,1682901420,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:38,1682901480,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:39,1682901540,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:40,1682901600,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:41,1682901660,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:42,1682901720,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:43,1682901780,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:44,1682901840,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:45,1682901900,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:46,1682901960,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:47,1682902020,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:48,1682902080,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:49,1682902140,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:50,1682902200,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:51,1682902260,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:52,1682902320,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:53,1682902380,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:54,1682902440,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:55,1682902500,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:56,1682902560,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:57,1682902620,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:58,1682902680,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 01:59,1682902740,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:00,1682902800,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:01,1682902860,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:02,1682902920,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:03,1682902980,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:04,1682903040,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:05,1682903100,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:06,1682903160,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:07,1682903220,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:08,1682903280,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:09,1682903340,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:10,1682903400,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:11,1682903460,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:12,1682903520,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:13,1682903580,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:14,1682903640,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:15,1682903700,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:16,1682903760,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:17,1682903820,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:18,1682903880,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:19,1682903940,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:20,1682904000,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:21,1682904060,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:22,1682904120,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:23,1682904180,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:24,1682904240,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:25,1682904300,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:26,1682904360,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:27,1682904420,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:28,1682904480,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:29,1682904540,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:30,1682904600,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:31,1682904660,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:32,1682904720,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
2023-05-01 02:33,1682904780,133.35,305.61,0.0,0.0,111.5,0.0,0.0,0.0
