2023-09-02 00:00,2023-09-02 00:01,1693609200,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:01,2023-09-02 00:02,1693609260,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:02,2023-09-02 00:03,1693609320,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:03,2023-09-02 00:04,1693609380,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:04,2023-09-02 00:05,1693609440,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:05,2023-09-02 00:06,1693609500,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:06,2023-09-02 00:07,1693609560,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:07,2023-09-02 00:08,1693609620,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:08,2023-09-02 00:09,1693609680,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:09,2023-09-02 00:10,1693609740,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:10,2023-09-02 00:11,1693609800,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:11,2023-09-02 00:12,1693609860,126.23,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:12,2023-09-02 00:13,1693609920,125.49,125.18,0.7400000000000091,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:13,2023-09-02 00:14,1693609980,125.49,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:14,2023-09-02 00:15,1693610040,125.49,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:15,2023-09-02 00:16,1693610100,125.13,125.18,0.35999999999999943,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:16,2023-09-02 00:17,1693610160,125.13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:17,2023-09-02 00:18,1693610220,125.13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:18,2023-09-02 00:19,1693610280,125.13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:19,2023-09-02 00:20,1693610340,125.13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:20,2023-09-02 00:21,1693610400,125.13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:21,2023-09-02 00:22,1693610460,125.13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:22,2023-09-02 00:23,1693610520,124.76,125.18,0.36999999999999034,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:23,2023-09-02 00:24,1693610580,124.76,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:24,2023-09-02 00:25,1693610640,124.39,125.18,0.37000000000000455,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:25,2023-09-02 00:26,1693610700,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:26,2023-09-02 00:27,1693610760,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:27,2023-09-02 00:28,1693610820,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:28,2023-09-02 00:29,1693610880,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:29,2023-09-02 00:30,1693610940,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:30,2023-09-02 00:31,1693611000,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:31,2023-09-02 00:32,1693611060,124.39,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:32,2023-09-02 00:33,1693611120,124.02,125.18,0.37000000000000455,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:33,2023-09-02 00:34,1693611180,123.65,125.18,0.36999999999999034,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:34,2023-09-02 00:35,1693611240,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:35,2023-09-02 00:36,1693611300,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:36,2023-09-02 00:37,1693611360,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:37,2023-09-02 00:38,1693611420,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:38,2023-09-02 00:39,1693611480,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:39,2023-09-02 00:40,1693611540,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:40,2023-09-02 00:41,1693611600,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:41,2023-09-02 00:42,1693611660,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:42,2023-09-02 00:43,1693611720,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:43,2023-09-02 00:44,1693611780,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:44,2023-09-02 00:45,1693611840,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:45,2023-09-02 00:46,1693611900,123.65,125.18,0.0,0.0,0.0,0.0,0.0,0.0
