key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2
CALABAR_BASE_TANK_1693789200,2023-09-04T02:00:00,2023-09-04T02:01:00,1693789200,23.41,49.54,0.0,0.0,21.84,35.96,0.0,0.0
CALABAR_BASE_TANK_1693789260,2023-09-04T02:01:00,2023-09-04T02:02:00,1693789260,23.41,49.54,0.0,0.0,21.86,35.96,-0.019999999999999574,0.0
CALABAR_BASE_TANK_1693789320,2023-09-04T02:02:00,2023-09-04T02:03:00,1693789320,23.41,49.54,0.0,0.0,21.87,35.96,-0.030000000000001137,0.0
CALABAR_BASE_TANK_1693789380,2023-09-04T02:03:00,2023-09-04T02:04:00,1693789380,23.32,49.54,0.08999999999999986,0.0,21.89,35.96,-0.05000000000000071,0.0
CALABAR_BASE_TANK_1693789440,2023-09-04T02:04:00,2023-09-04T02:05:00,1693789440,23.24,49.54,0.08000000000000185,0.0,21.91,35.96,-0.07000000000000028,0.0
CALABAR_BASE_TANK_1693789500,2023-09-04T02:05:00,2023-09-04T02:06:00,1693789500,23.15,49.54,0.08999999999999986,0.0,21.92,35.96,-0.08000000000000185,0.0
CALABAR_BASE_TANK_1693789560,2023-09-04T02:06:00,2023-09-04T02:07:00,1693789560,23.07,49.54,0.0799999999999983,0.0,21.94,35.96,-0.10000000000000142,0.0
CALABAR_BASE_TANK_1693789620,2023-09-04T02:07:00,2023-09-04T02:08:00,1693789620,23.07,49.54,0.0,0.0,21.96,35.96,-0.120000000000001,0.0
CALABAR_BASE_TANK_1693789680,2023-09-04T02:08:00,2023-09-04T02:09:00,1693789680,23.07,49.54,0.0,0.0,21.97,35.96,-0.129999999999999,0.0
CALABAR_BASE_TANK_1693789740,2023-09-04T02:09:00,2023-09-04T02:10:00,1693789740,23.07,49.54,0.0,0.0,21.99,35.96,-0.14999999999999858,0.0
CALABAR_BASE_TANK_1693789800,2023-09-04T02:10:00,2023-09-04T02:11:00,1693789800,23.07,49.54,0.0,0.0,22.01,35.96,-0.1700000000000017,0.0
CALABAR_BASE_TANK_1693789860,2023-09-04T02:11:00,2023-09-04T02:12:00,1693789860,23.07,49.54,0.0,0.0,22.02,35.96,-0.17999999999999972,0.0
CALABAR_BASE_TANK_1693789920,2023-09-04T02:12:00,2023-09-04T02:13:00,1693789920,23.07,49.54,0.0,0.0,22.04,35.96,-0.1999999999999993,0.0
CALABAR_BASE_TANK_1693789980,2023-09-04T02:13:00,2023-09-04T02:14:00,1693789980,23.07,49.54,0.0,0.0,22.06,35.96,-0.21999999999999886,0.0
CALABAR_BASE_TANK_1693790040,2023-09-04T02:14:00,2023-09-04T02:15:00,1693790040,22.98,49.54,0.08999999999999986,0.0,22.07,35.96,-0.23000000000000043,0.0
CALABAR_BASE_TANK_1693790100,2023-09-04T02:15:00,2023-09-04T02:16:00,1693790100,22.89,49.54,0.08999999999999986,0.0,22.09,35.96,-0.25,0.0
CALABAR_BASE_TANK_1693790160,2023-09-04T02:16:00,2023-09-04T02:17:00,1693790160,22.81,49.54,0.08000000000000185,0.0,22.11,35.96,-0.2699999999999996,0.0
CALABAR_BASE_TANK_1693790220,2023-09-04T02:17:00,2023-09-04T02:18:00,1693790220,22.72,49.54,0.08999999999999986,0.0,22.12,35.96,-0.28000000000000114,0.0
CALABAR_BASE_TANK_1693790280,2023-09-04T02:18:00,2023-09-04T02:19:00,1693790280,22.72,49.54,0.0,0.0,22.14,35.96,-0.3000000000000007,0.0
CALABAR_BASE_TANK_1693790340,2023-09-04T02:19:00,2023-09-04T02:20:00,1693790340,22.72,49.54,0.0,0.0,22.16,35.96,-0.3200000000000003,0.0
CALABAR_BASE_TANK_1693790400,2023-09-04T02:20:00,2023-09-04T02:21:00,1693790400,22.72,49.54,0.0,0.0,22.17,35.96,-0.33000000000000185,0.0
CALABAR_BASE_TANK_1693790460,2023-09-04T02:21:00,2023-09-04T02:22:00,1693790460,22.72,49.54,0.0,0.0,22.19,35.96,-0.3500000000000014,0.0
CALABAR_BASE_TANK_1693790520,2023-09-04T02:22:00,2023-09-04T02:23:00,1693790520,22.72,49.54,0.0,0.0,22.21,35.96,-0.370000000000001,0.0
CALABAR_BASE_TANK_1693790580,2023-09-04T02:23:00,2023-09-04T02:24:00,1693790580,22.72,49.54,0.0,0.0,22.22,35.96,-0.379999999999999,0.0
